seed,epoch,block,concept,fan_size,fact,prob
32,3,10,c3,4,f7,0.022683752700686455
32,3,11,c1,1,f1,0.9814186096191406
32,3,11,c2,2,f2,0.7689370512962341
32,3,11,c2,2,f3,0.19325906038284302
32,3,11,c3,4,f4,0.005350679159164429
32,3,11,c3,4,f5,0.005350679159164429
32,3,11,c3,4,f6,0.95668625831604
32,3,11,c3,4,f7,0.022419733926653862
32,3,12,c1,1,f1,0.9828987121582031
32,3,12,c2,2,f2,0.7699956297874451
32,3,12,c2,2,f3,0.19332420825958252
32,3,12,c3,4,f4,0.005111804697662592
32,3,12,c3,4,f5,0.005111804697662592
32,3,12,c3,4,f6,0.9581003785133362
32,3,12,c3,4,f7,0.022201713174581528
32,4,1,c1,1,f1,0.582032322883606
32,4,1,c2,2,f2,0.5603443384170532
32,4,1,c2,2,f3,0.15296325087547302
32,4,1,c3,4,f4,0.06674697995185852
32,4,1,c3,4,f5,0.06674697995185852
32,4,1,c3,4,f6,0.5894708037376404
32,4,1,c3,4,f7,0.08235935866832733
32,4,2,c1,1,f1,0.853573739528656
32,4,2,c2,2,f2,0.7820516228675842
32,4,2,c2,2,f3,0.07015077024698257
32,4,2,c3,4,f4,0.025361359119415283
32,4,2,c3,4,f5,0.025361359119415283
32,4,2,c3,4,f6,0.8371182680130005
32,4,2,c3,4,f7,0.0417981892824173
32,4,3,c1,1,f1,0.9037033319473267
32,4,3,c2,2,f2,0.7318882942199707
32,4,3,c2,2,f3,0.19179561734199524
32,4,3,c3,4,f4,0.017707737162709236
32,4,3,c3,4,f5,0.017707737162709236
32,4,3,c3,4,f6,0.8828048706054688
32,4,3,c3,4,f7,0.034432463347911835
32,4,4,c1,1,f1,0.923903226852417
32,4,4,c2,2,f2,0.7684956789016724
32,4,4,c2,2,f3,0.18827572464942932
32,4,4,c3,4,f4,0.010839654132723808
32,4,4,c3,4,f5,0.010839654132723808
32,4,4,c3,4,f6,0.9238939881324768
32,4,4,c3,4,f7,0.02770955115556717
32,4,5,c1,1,f1,0.9584496021270752
32,4,5,c2,2,f2,0.7766990065574646
32,4,5,c2,2,f3,0.1884753555059433
32,4,5,c3,4,f4,0.009003533981740475
32,4,5,c3,4,f5,0.009003533981740475
32,4,5,c3,4,f6,0.9348377585411072
32,4,5,c3,4,f7,0.025962039828300476
32,4,6,c1,1,f1,0.9657899141311646
32,4,6,c2,2,f2,0.7819755673408508
32,4,6,c2,2,f3,0.18864890933036804
32,4,6,c3,4,f4,0.007839580066502094
32,4,6,c3,4,f5,0.007839580066502094
32,4,6,c3,4,f6,0.9417726397514343
32,4,6,c3,4,f7,0.024857552722096443
32,4,7,c1,1,f1,0.970848023891449
32,4,7,c2,2,f2,0.7856574058532715
32,4,7,c2,2,f3,0.18879155814647675
32,4,7,c3,4,f4,0.007034690119326115
32,4,7,c3,4,f5,0.007034690119326115
32,4,7,c3,4,f6,0.9465667009353638
32,4,7,c3,4,f7,0.024095335975289345
32,4,8,c1,1,f1,0.9745476245880127
32,4,8,c2,2,f2,0.6125867962837219
32,4,8,c2,2,f3,0.36497971415519714
32,4,8,c3,4,f4,0.006444530561566353
32,4,8,c3,4,f5,0.006444530561566353
32,4,8,c3,4,f6,0.9500812292098999
32,4,8,c3,4,f7,0.023537296801805496
32,4,9,c1,1,f1,0.977372407913208
32,4,9,c2,2,f2,0.6140463352203369
32,4,9,c2,2,f3,0.3656405806541443
32,4,9,c3,4,f4,0.005993126425892115
32,4,9,c3,4,f5,0.005993126425892115
32,4,9,c3,4,f6,0.9527689218521118
32,4,9,c3,4,f7,0.023110952228307724
32,4,10,c1,1,f1,0.9796000719070435
32,4,10,c2,2,f2,0.6152069568634033
32,4,10,c2,2,f3,0.36617016792297363
32,4,10,c3,4,f4,0.005636613816022873
32,4,10,c3,4,f5,0.005636613816022873
32,4,10,c3,4,f6,0.9548914432525635
32,4,10,c3,4,f7,0.02277451753616333
32,4,11,c1,1,f1,0.9814022183418274
32,4,11,c2,2,f2,0.011780080385506153
32,4,11,c2,2,f3,0.9705564975738525
32,4,11,c3,4,f4,0.005347883328795433
32,4,11,c3,4,f5,0.005347883328795433
32,4,11,c3,4,f6,0.9566101431846619
32,4,11,c3,4,f7,0.022502247244119644
32,4,12,c1,1,f1,0.9828904271125793
32,4,12,c2,2,f2,0.0115431509912014
32,4,12,c2,2,f3,0.9720087051391602
32,4,12,c3,4,f4,0.0051092589274048805
32,4,12,c3,4,f5,0.0051092589274048805
32,4,12,c3,4,f6,0.9580305814743042
32,4,12,c3,4,f7,0.02227737009525299
64,1,1,c1,1,f1,0.5821250081062317
64,1,1,c2,2,f2,0.5835808515548706
64,1,1,c2,2,f3,0.09977150708436966
64,1,1,c3,4,f4,0.5757410526275635
64,1,1,c3,4,f5,0.06426668912172318
64,1,1,c3,4,f6,0.10861007869243622
64,1,1,c3,4,f7,0.06426668912172318
64,1,2,c1,1,f1,0.8358227014541626
64,1,2,c2,2,f2,0.7234142422676086
64,1,2,c2,2,f3,0.07965923100709915
64,1,2,c3,4,f4,0.7908162474632263
64,1,2,c3,4,f5,0.02781953290104866
64,1,2,c3,4,f6,0.07595038414001465
64,1,2,c3,4,f7,0.02781953290104866
64,1,3,c1,1,f1,0.9254468083381653
64,1,3,c2,2,f2,0.7744353413581848
64,1,3,c2,2,f3,0.07223052531480789
64,1,3,c3,4,f4,0.8510271310806274
64,1,3,c3,4,f5,0.017567552626132965
64,1,3,c3,4,f6,0.0670551210641861
64,1,3,c3,4,f7,0.017567552626132965
64,1,4,c1,1,f1,0.9468717575073242
64,1,4,c2,2,f2,0.7883574962615967
64,1,4,c2,2,f3,0.07046589255332947
64,1,4,c3,4,f4,0.8686517477035522
64,1,4,c3,4,f5,0.0145171619951725
64,1,4,c3,4,f6,0.06471016258001328
64,1,4,c3,4,f7,0.0145171619951725
64,1,5,c1,1,f1,0.9585130214691162
64,1,5,c2,2,f2,0.7962639927864075
64,1,5,c2,2,f3,0.06948830187320709
64,1,5,c3,4,f4,0.8784356713294983
64,1,5,c3,4,f5,0.01281722355633974
64,1,5,c3,4,f6,0.06344250589609146
64,1,5,c3,4,f7,0.01281722355633974
64,1,6,c1,1,f1,0.965853214263916
64,1,6,c2,2,f2,0.8013700842857361
64,1,6,c2,2,f3,0.06886713206768036
64,1,6,c3,4,f4,0.8846765160560608
64,1,6,c3,4,f5,0.01173026766628027
64,1,6,c3,4,f6,0.06264769285917282
64,1,6,c3,4,f7,0.01173026766628027
64,1,7,c1,1,f1,0.9709116220474243
64,1,7,c2,2,f2,0.80494225025177
64,1,7,c2,2,f3,0.06843747198581696
64,1,7,c3,4,f4,0.8890083432197571
64,1,7,c3,4,f5,0.010974494740366936
64,1,7,c3,4,f6,0.06210258603096008
64,1,7,c3,4,f7,0.010974494740366936
64,1,8,c1,1,f1,0.9746115207672119
64,1,8,c2,2,f2,0.8075822591781616
64,1,8,c2,2,f3,0.06812259554862976
64,1,8,c3,4,f4,0.8921927809715271
64,1,8,c3,4,f5,0.010418239049613476
64,1,8,c3,4,f6,0.06170542538166046
64,1,8,c3,4,f7,0.010418239049613476
64,1,9,c1,1,f1,0.9774364233016968
64,1,9,c2,2,f2,0.8096132278442383
64,1,9,c2,2,f3,0.06788192689418793
64,1,9,c3,4,f4,0.8946330547332764
64,1,9,c3,4,f5,0.009991573169827461
64,1,9,c3,4,f6,0.06140321493148804
64,1,9,c3,4,f7,0.009991573169827461
64,1,10,c1,1,f1,0.9796643257141113
64,1,10,c2,2,f2,0.8112244009971619
64,1,10,c2,2,f3,0.06769199669361115
64,1,10,c3,4,f4,0.896562933921814
64,1,10,c3,4,f5,0.00965387374162674
64,1,10,c3,4,f6,0.061165470629930496
64,1,10,c3,4,f7,0.00965387374162674
64,1,11,c1,1,f1,0.9814667105674744
64,1,11,c2,2,f2,0.8125338554382324
64,1,11,c2,2,f3,0.06753827631473541
64,1,11,c3,4,f4,0.8981276750564575
64,1,11,c3,4,f5,0.009379916824400425
64,1,11,c3,4,f6,0.06097358837723732
64,1,11,c3,4,f7,0.009379916824400425
64,1,12,c1,1,f1,0.9829549193382263
64,1,12,c2,2,f2,0.8136190176010132
64,1,12,c2,2,f3,0.06741137057542801
64,1,12,c3,4,f4,0.8994218707084656
64,1,12,c3,4,f5,0.00915318913757801
64,1,12,c3,4,f6,0.06081542745232582
64,1,12,c3,4,f7,0.00915318913757801
64,2,1,c1,1,f1,0.5815932154655457
64,2,1,c2,2,f2,0.5843656659126282
64,2,1,c2,2,f3,0.09963753819465637
64,2,1,c3,4,f4,0.5870790481567383
64,2,1,c3,4,f5,0.06204913929104805
64,2,1,c3,4,f6,0.1062355563044548
64,2,1,c3,4,f7,0.06419757008552551
64,2,2,c1,1,f1,0.8710935115814209
64,2,2,c2,2,f2,0.7234363555908203
64,2,2,c2,2,f3,0.07962522655725479
64,2,2,c3,4,f4,0.7553433775901794
64,2,2,c3,4,f5,0.033561259508132935
64,2,2,c3,4,f6,0.08153998851776123
64,2,2,c3,4,f7,0.03474081680178642
64,2,3,c1,1,f1,0.9254136085510254
64,2,3,c2,2,f2,0.7523478865623474
64,2,3,c2,2,f3,0.0758909061551094
64,2,3,c3,4,f4,0.8301085233688354
64,2,3,c3,4,f5,0.020939430221915245
64,2,3,c3,4,f6,0.07030265778303146
64,2,3,c3,4,f7,0.02175203710794449
64,2,4,c1,1,f1,0.9468610882759094
64,2,4,c2,2,f2,0.7653287649154663
64,2,4,c2,2,f3,0.07428760826587677
64,2,4,c3,4,f4,0.8463100790977478
64,2,4,c3,4,f5,0.018153704702854156
64,2,4,c3,4,f6,0.06824985146522522
64,2,4,c3,4,f7,0.018773647025227547
64,2,5,c1,1,f1,0.9585084319114685
64,2,5,c2,2,f2,0.7727386951446533
64,2,5,c2,2,f3,0.07339534908533096
64,2,5,c3,4,f4,0.8554473519325256
64,2,5,c3,4,f5,0.016578450798988342
64,2,5,c3,4,f6,0.06712416559457779
64,2,5,c3,4,f7,0.017079578712582588
64,2,6,c1,1,f1,0.9658507704734802
64,2,6,c2,2,f2,0.7775377631187439
64,2,6,c2,2,f3,0.07282694429159164
64,2,6,c3,4,f4,0.8613277077674866
64,2,6,c3,4,f5,0.015562972985208035
64,2,6,c3,4,f6,0.06641273200511932
64,2,6,c3,4,f7,0.01598350517451763
64,2,7,c1,1,f1,0.9709103107452393
64,2,7,c2,2,f2,0.7809011936187744
64,2,7,c2,2,f3,0.07243320345878601
64,2,7,c3,4,f4,0.8654330372810364
64,2,7,c3,4,f5,0.014853189699351788
64,2,7,c3,4,f6,0.06592229753732681
64,2,7,c3,4,f7,0.015215457417070866
64,2,8,c1,1,f1,0.9746105670928955
64,2,8,c2,2,f2,0.7833903431892395
64,2,8,c2,2,f3,0.07214431464672089
64,2,8,c3,4,f4,0.8684633374214172
64,2,8,c3,4,f5,0.014328866265714169
64,2,8,c3,4,f6,0.0655636414885521
64,2,8,c3,4,f7,0.014647049829363823
64,2,9,c1,1,f1,0.977435827255249
64,2,9,c2,2,f2,0.785306990146637
64,2,9,c2,2,f3,0.07192334532737732
64,2,9,c3,4,f4,0.8707922697067261
64,2,9,c3,4,f5,0.013925604522228241
64,2,9,c3,4,f6,0.06529000401496887
64,2,9,c3,4,f7,0.014209271408617496
64,2,10,c1,1,f1,0.9796639680862427
64,2,10,c2,2,f2,0.7868286371231079
64,2,10,c2,2,f3,0.07174886018037796
64,2,10,c3,4,f4,0.8726387023925781
64,2,10,c3,4,f5,0.013605761341750622
64,2,10,c3,4,f6,0.06507431715726852
64,2,10,c3,4,f7,0.013861668296158314
64,2,11,c1,1,f1,0.98146653175354
64,2,11,c2,2,f2,0.7880657911300659
64,2,11,c2,2,f3,0.0716075673699379
64,2,11,c3,4,f4,0.8741384744644165
64,2,11,c3,4,f5,0.013345856219530106
64,2,11,c3,4,f6,0.06489989161491394
64,2,11,c3,4,f7,0.013578948564827442
64,2,12,c1,1,f1,0.9829546809196472
64,2,12,c2,2,f2,0.7890917658805847
64,2,12,c2,2,f3,0.07149086147546768
64,2,12,c3,4,f4,0.8753809928894043
64,2,12,c3,4,f5,0.013130472041666508
64,2,12,c3,4,f6,0.06475599855184555
64,2,12,c3,4,f7,0.013344486244022846
64,3,1,c1,1,f1,0.3430807292461395
64,3,1,c2,2,f2,0.18791064620018005
64,3,1,c2,2,f3,0.4869330823421478
64,3,1,c3,4,f4,0.5791503190994263
64,3,1,c3,4,f5,0.06370217353105545
64,3,1,c3,4,f6,0.10802017897367477
64,3,1,c3,4,f7,0.06370217353105545
64,3,2,c1,1,f1,0.33866146206855774
64,3,2,c2,2,f2,0.25872182846069336
64,3,2,c2,2,f3,0.37217676639556885
64,3,2,c3,4,f4,0.7723575234413147
64,3,2,c3,4,f5,0.030896514654159546
64,3,2,c3,4,f6,0.07902366667985916
64,3,2,c3,4,f7,0.030896514654159546
64,3,3,c1,1,f1,0.33978071808815
64,3,3,c2,2,f2,0.3341048061847687
64,3,3,c2,2,f3,0.17369210720062256
64,3,3,c3,4,f4,0.829659104347229
64,3,3,c3,4,f5,0.021130576729774475
64,3,3,c3,4,f6,0.07060641050338745
64,3,3,c3,4,f7,0.021130576729774475
64,3,4,c1,1,f1,0.3403778374195099
64,3,4,c2,2,f2,0.33493417501449585
64,3,4,c2,2,f3,0.17447447776794434
64,3,4,c3,4,f4,0.8462499380111694
64,3,4,c3,4,f5,0.018252065405249596
64,3,4,c3,4,f6,0.06843647360801697
64,3,4,c3,4,f7,0.018252065405249596
64,3,5,c1,1,f1,0.34072524309158325
64,3,5,c2,2,f2,0.3354497253894806
64,3,5,c2,2,f3,0.17496956884860992
64,3,5,c3,4,f4,0.8555147051811218
64,3,5,c3,4,f5,0.01663845404982567
64,3,5,c3,4,f6,0.06725654751062393
64,3,5,c3,4,f7,0.01663845404982567
64,3,6,c1,1,f1,0.3409592807292938
64,3,6,c2,2,f2,0.3358030617237091
64,3,6,c2,2,f3,0.17531484365463257
64,3,6,c3,4,f4,0.8614433407783508
64,3,6,c3,4,f5,0.015603418461978436
64,3,6,c3,4,f6,0.06651437282562256
64,3,6,c3,4,f7,0.015603418461978436
64,3,7,c1,1,f1,0.3411361575126648
64,3,7,c2,2,f2,0.33606138825416565
64,3,7,c2,2,f3,0.1755712777376175
64,3,7,c3,4,f4,0.8655668497085571
64,3,7,c3,4,f5,0.014882300980389118
64,3,7,c3,4,f6,0.06600439548492432
64,3,7,c3,4,f7,0.014882300980389118
64,3,8,c1,1,f1,0.3412795066833496
64,3,8,c2,2,f2,0.33625656366348267
64,3,8,c2,2,f3,0.17576490342617035
64,3,8,c3,4,f4,0.8686023354530334
64,3,8,c3,4,f5,0.01435083243995905
64,3,8,c3,4,f6,0.06563236564397812
64,3,8,c3,4,f7,0.01435083243995905
64,3,9,c1,1,f1,0.3413909375667572
64,3,9,c2,2,f2,0.336409330368042
64,3,9,c2,2,f3,0.1759166717529297
64,3,9,c3,4,f4,0.8709307312965393
64,3,9,c3,4,f5,0.013942761346697807
64,3,9,c3,4,f6,0.06534894555807114
64,3,9,c3,4,f7,0.013942761346697807
64,3,10,c1,1,f1,0.3414824604988098
64,3,10,c2,2,f2,0.3365320861339569
64,3,10,c2,2,f3,0.17603851854801178
64,3,10,c3,4,f4,0.8727735280990601
64,3,10,c3,4,f5,0.013619540259242058
64,3,10,c3,4,f6,0.06512585282325745
64,3,10,c3,4,f7,0.013619540259242058
64,3,11,c1,1,f1,0.3415566086769104
64,3,11,c2,2,f2,0.33663275837898254
64,3,11,c2,2,f3,0.17613840103149414
64,3,11,c3,4,f4,0.8742687106132507
64,3,11,c3,4,f5,0.013357162475585938
64,3,11,c3,4,f6,0.06494569778442383
64,3,11,c3,4,f7,0.013357162475585938
64,3,12,c1,1,f1,0.34161755442619324
64,3,12,c2,2,f2,0.3367169201374054
64,3,12,c2,2,f3,0.17622193694114685
64,3,12,c3,4,f4,0.8755060434341431
64,3,12,c3,4,f5,0.013139910995960236
64,3,12,c3,4,f6,0.06479714065790176
64,3,12,c3,4,f7,0.013139910995960236
64,4,1,c1,1,f1,0.5793083906173706
64,4,1,c2,2,f2,0.4124164879322052
64,4,1,c2,2,f3,0.29500529170036316
64,4,1,c3,4,f4,0.4752306044101715
64,4,1,c3,4,f5,0.15851697325706482
64,4,1,c3,4,f6,0.10134715586900711
64,4,1,c3,4,f7,0.10122513025999069
64,4,2,c1,1,f1,0.8535239696502686
64,4,2,c2,2,f2,0.5164335370063782
64,4,2,c2,2,f3,0.11429031938314438
64,4,2,c3,4,f4,0.7535714507102966
64,4,2,c3,4,f5,0.034008558839559555
64,4,2,c3,4,f6,0.08226532489061356
64,4,2,c3,4,f7,0.034008558839559555
64,4,3,c1,1,f1,0.9254188537597656
64,4,3,c2,2,f2,0.5272339582443237
64,4,3,c2,2,f3,0.1134583130478859
64,4,3,c3,4,f4,0.8083494901657104
64,4,3,c3,4,f5,0.024669544771313667
64,4,3,c3,4,f6,0.07423155009746552
64,4,3,c3,4,f7,0.024669544771313667
64,4,4,c1,1,f1,0.9468618035316467
64,4,4,c2,2,f2,0.5326782464981079
64,4,4,c2,2,f3,0.11307435482740402
64,4,4,c3,4,f4,0.8238648176193237
64,4,4,c3,4,f5,0.021974725648760796
64,4,4,c3,4,f6,0.07221488654613495
64,4,4,c3,4,f7,0.021974725648760796
64,4,5,c1,1,f1,0.9585082530975342
64,4,5,c2,2,f2,0.5359437465667725
64,4,5,c2,2,f3,0.11285418272018433
64,4,5,c3,4,f4,0.8554789423942566
64,4,5,c3,4,f5,0.01663844846189022
64,4,5,c3,4,f6,0.0672970786690712
64,4,5,c3,4,f7,0.01663844846189022
64,4,6,c1,1,f1,0.9658504724502563
64,4,6,c2,2,f2,0.5381154417991638
64,4,6,c2,2,f3,0.11271171271800995
64,4,6,c3,4,f4,0.8614128828048706
64,4,6,c3,4,f5,0.015603633597493172
64,4,6,c3,4,f6,0.06654760241508484
64,4,6,c3,4,f7,0.015603633597493172
64,4,7,c1,1,f1,0.9709097146987915
64,4,7,c2,2,f2,0.5396633148193359
64,4,7,c2,2,f3,0.11261208355426788
64,4,7,c3,4,f4,0.8655403852462769
64,4,7,c3,4,f5,0.014882608316838741
64,4,7,c3,4,f6,0.06603259593248367
64,4,7,c3,4,f7,0.014882608316838741
64,4,8,c1,1,f1,0.9746102690696716
64,4,8,c2,2,f2,0.5408234000205994
64,4,8,c2,2,f3,0.11253850907087326
64,4,8,c3,4,f4,0.8685789108276367
64,4,8,c3,4,f5,0.014351165853440762
64,4,8,c3,4,f6,0.06565679609775543
64,4,8,c3,4,f7,0.014351165853440762
64,4,9,c1,1,f1,0.9774354100227356
64,4,9,c2,2,f2,0.541724681854248
64,4,9,c2,2,f3,0.1124819740653038
64,4,9,c3,4,f4,0.8709098100662231
64,4,9,c3,4,f5,0.013943107798695564
64,4,9,c3,4,f6,0.06537053734064102
64,4,9,c3,4,f7,0.013943107798695564
64,4,10,c1,1,f1,0.9796635508537292
64,4,10,c2,2,f2,0.5424448847770691
64,4,10,c2,2,f3,0.1124371811747551
64,4,10,c3,4,f4,0.8727548718452454
64,4,10,c3,4,f5,0.013619883917272091
64,4,10,c3,4,f6,0.06514518707990646
64,4,10,c3,4,f7,0.013619883917272091
64,4,11,c1,1,f1,0.9814660549163818
64,4,11,c2,2,f2,0.5430335998535156
64,4,11,c2,2,f3,0.1124008297920227
64,4,11,c3,4,f4,0.8742515444755554
64,4,11,c3,4,f5,0.013357499614357948
64,4,11,c3,4,f6,0.0649631917476654
64,4,11,c3,4,f7,0.013357499614357948
64,4,12,c1,1,f1,0.9829544425010681
64,4,12,c2,2,f2,0.5435237288475037
64,4,12,c2,2,f3,0.11237072944641113
64,4,12,c3,4,f4,0.8754902482032776
64,4,12,c3,4,f5,0.013140239752829075
64,4,12,c3,4,f6,0.06481312960386276
64,4,12,c3,4,f7,0.013140239752829075
128,1,1,c1,1,f1,0.582350492477417
128,1,1,c2,2,f2,0.07382959872484207
128,1,1,c2,2,f3,0.5942997932434082
128,1,1,c3,4,f4,0.5792856216430664
128,1,1,c3,4,f5,0.06365808844566345
128,1,1,c3,4,f6,0.06365808844566345
128,1,1,c3,4,f7,0.10803024470806122
128,1,2,c1,1,f1,0.817146360874176
128,1,2,c2,2,f2,0.034854739904403687
128,1,2,c2,2,f3,0.8299654722213745
128,1,2,c3,4,f4,0.8193204998970032
128,1,2,c3,4,f5,0.028322508558630943
128,1,2,c3,4,f6,0.028322508558630943
128,1,2,c3,4,f7,0.044854532927274704
128,1,3,c1,1,f1,0.8818329572677612
128,1,3,c2,2,f2,0.027748480439186096
128,1,3,c2,2,f3,0.8732612729072571
128,1,3,c3,4,f4,0.8827349543571472
128,1,3,c3,4,f5,0.017713958397507668
128,1,3,c3,4,f6,0.017713958397507668
128,1,3,c3,4,f7,0.03453630581498146
128,1,4,c1,1,f1,0.900839626789093
128,1,4,c2,2,f2,0.024781806394457817
128,1,4,c2,2,f3,0.8913927674293518
128,1,4,c3,4,f4,0.9015485644340515
128,1,4,c3,4,f5,0.01455821841955185
128,1,4,c3,4,f6,0.01455821841955185
128,1,4,c3,4,f7,0.03152814507484436
128,1,5,c1,1,f1,0.9113037586212158
128,1,5,c2,2,f2,0.023137586191296577
128,1,5,c2,2,f3,0.9014583826065063
128,1,5,c3,4,f4,0.9347133636474609
128,1,5,c3,4,f5,0.009018529206514359
128,1,5,c3,4,f6,0.009018529206514359
128,1,5,c3,4,f7,0.026077697053551674
128,1,6,c1,1,f1,0.91794753074646
128,1,6,c2,2,f2,0.022089846432209015
128,1,6,c2,2,f3,0.9078789949417114
128,1,6,c3,4,f4,0.9416452050209045
128,1,6,c3,4,f5,0.00785499345511198
128,1,6,c3,4,f6,0.00785499345511198
128,1,6,c3,4,f7,0.024974076077342033
128,1,7,c1,1,f1,0.9225456714630127
128,1,7,c2,2,f2,0.021363046020269394
128,1,7,c2,2,f3,0.9123361706733704
128,1,7,c3,4,f4,0.9464377164840698
128,1,7,c3,4,f5,0.007050362415611744
128,1,7,c3,4,f6,0.007050362415611744
128,1,7,c3,4,f7,0.024212462827563286
128,1,8,c1,1,f1,0.9259188175201416
128,1,8,c2,2,f2,0.020829034969210625
128,1,8,c2,2,f3,0.9156126976013184
128,1,8,c3,4,f4,0.9499508738517761
128,1,8,c3,4,f5,0.00646037794649601
128,1,8,c3,4,f6,0.00646037794649601
128,1,8,c3,4,f7,0.023654857650399208
128,1,9,c1,1,f1,0.928499698638916
128,1,9,c2,2,f2,0.02041996270418167
128,1,9,c2,2,f3,0.9181235432624817
128,1,9,c3,4,f4,0.952637791633606
128,1,9,c3,4,f5,0.006009101867675781
128,1,9,c3,4,f6,0.006009101867675781
128,1,9,c3,4,f7,0.023228837177157402
128,1,10,c1,1,f1,0.930538535118103
128,1,10,c2,2,f2,0.02009652368724346
128,1,10,c2,2,f3,0.9201094508171082
128,1,10,c3,4,f4,0.9547594785690308
128,1,10,c3,4,f5,0.005652686581015587
128,1,10,c3,4,f6,0.005652686581015587
128,1,10,c3,4,f7,0.022892668843269348
128,1,11,c1,1,f1,0.93218994140625
128,1,11,c2,2,f2,0.019834352657198906
128,1,11,c2,2,f3,0.9217195510864258
128,1,11,c3,4,f4,0.9564777612686157
128,1,11,c3,4,f5,0.005364030599594116
128,1,11,c3,4,f6,0.005364030599594116
128,1,11,c3,4,f7,0.02262062393128872
128,1,12,c1,1,f1,0.9335550665855408
128,1,12,c2,2,f2,0.01961752586066723
128,1,12,c2,2,f3,0.9230514168739319
128,1,12,c3,4,f4,0.9578977823257446
128,1,12,c3,4,f5,0.005125467199832201
128,1,12,c3,4,f6,0.005125467199832201
128,1,12,c3,4,f7,0.022395916283130646
128,2,1,c1,1,f1,0.5818619132041931
128,2,1,c2,2,f2,0.07386135309934616
128,2,1,c2,2,f3,0.5938470959663391
128,2,1,c3,4,f4,0.5756368637084961
128,2,1,c3,4,f5,0.07949819415807724
128,2,1,c3,4,f6,0.07950881868600845
128,2,1,c3,4,f7,0.07950881868600845
128,2,2,c1,1,f1,0.7600138783454895
128,2,2,c2,2,f2,0.03179970383644104
128,2,2,c2,2,f3,0.8482421040534973
128,2,2,c3,4,f4,0.8269007205963135
128,2,2,c3,4,f5,0.03807160630822182
128,2,2,c3,4,f6,0.03808281570672989
128,2,2,c3,4,f7,0.03808281570672989
128,2,3,c1,1,f1,0.7936975359916687
128,2,3,c2,2,f2,0.024118682369589806
128,2,3,c2,2,f3,0.8950088620185852
128,2,3,c3,4,f4,0.8724554777145386
128,2,3,c3,4,f5,0.030634630471467972
128,2,3,c3,4,f6,0.03064601868391037
128,2,3,c3,4,f7,0.03064601868391037
128,2,4,c1,1,f1,0.8084325790405273
128,2,4,c2,2,f2,0.020965170115232468
128,2,4,c2,2,f3,0.9142706394195557
128,2,4,c3,4,f4,0.8912243843078613
128,2,4,c3,4,f5,0.02758510410785675
128,2,4,c3,4,f6,0.027596598491072655
128,2,4,c3,4,f7,0.027596598491072655
128,2,5,c1,1,f1,0.8167344927787781
128,2,5,c2,2,f2,0.019228341057896614
128,2,5,c2,2,f3,0.9248969554901123
128,2,5,c3,4,f4,0.9015802145004272
128,2,5,c3,4,f5,0.025906704366207123
128,2,5,c3,4,f6,0.025918271392583847
128,2,5,c3,4,f7,0.025918271392583847
128,2,6,c1,1,f1,0.822084903717041
128,2,6,c2,2,f2,0.01812528446316719
128,2,6,c2,2,f3,0.9316526651382446
128,2,6,c3,4,f4,0.908164381980896
128,2,6,c3,4,f5,0.02484123408794403
