seed,epoch,block,concept,fan_size,fact,prob
128,2,6,c3,4,f6,0.024852830916643143
128,2,6,c3,4,f7,0.024852830916643143
128,2,7,c1,1,f1,0.8258180618286133
128,2,7,c2,2,f2,0.017361700534820557
128,2,7,c2,2,f3,0.9363327622413635
128,2,7,c3,4,f4,0.9127258658409119
128,2,7,c3,4,f5,0.02410390041768551
128,2,7,c3,4,f6,0.02411552518606186
128,2,7,c3,4,f7,0.02411552518606186
128,2,8,c1,1,f1,0.8285723328590393
128,2,8,c2,2,f2,0.016801465302705765
128,2,8,c2,2,f3,0.9397682547569275
128,2,8,c3,4,f4,0.9160743355751038
128,2,8,c3,4,f5,0.023563018068671227
128,2,8,c3,4,f6,0.023574665188789368
128,2,8,c3,4,f7,0.023574665188789368
128,2,9,c1,1,f1,0.8306881785392761
128,2,9,c2,2,f2,0.016372745856642723
128,2,9,c2,2,f3,0.9423983097076416
128,2,9,c3,4,f4,0.9186378121376038
128,2,9,c3,4,f5,0.023149197921156883
128,2,9,c3,4,f6,0.023160861805081367
128,2,9,c3,4,f7,0.023160861805081367
128,2,10,c1,1,f1,0.8323649168014526
128,2,10,c2,2,f2,0.016034048050642014
128,2,10,c2,2,f3,0.9444767236709595
128,2,10,c3,4,f4,0.9206638336181641
128,2,10,c3,4,f5,0.022822299972176552
128,2,10,c3,4,f6,0.02283397503197193
128,2,10,c3,4,f7,0.02283397503197193
128,2,11,c1,1,f1,0.8337264657020569
128,2,11,c2,2,f2,0.015759671106934547
128,2,11,c2,2,f3,0.9461607336997986
128,2,11,c3,4,f4,0.9223054051399231
128,2,11,c3,4,f5,0.022557519376277924
128,2,11,c3,4,f6,0.022569207474589348
128,2,11,c3,4,f7,0.022569207474589348
128,2,12,c1,1,f1,0.8348540663719177
128,2,12,c2,2,f2,0.01553286425769329
128,2,12,c2,2,f3,0.9475532174110413
128,2,12,c3,4,f4,0.9236626029014587
128,2,12,c3,4,f5,0.022338656708598137
128,2,12,c3,4,f6,0.022350359708070755
128,2,12,c3,4,f7,0.022350359708070755
128,3,1,c1,1,f1,0.5785437226295471
128,3,1,c2,2,f2,0.07386351376771927
128,3,1,c2,2,f3,0.5939654111862183
128,3,1,c3,4,f4,0.5897585153579712
128,3,1,c3,4,f5,0.06669483333826065
128,3,1,c3,4,f6,0.08239112794399261
128,3,1,c3,4,f7,0.06669483333826065
128,3,2,c1,1,f1,0.798292338848114
128,3,2,c2,2,f2,0.03794211894273758
128,3,2,c2,2,f3,0.8114610910415649
128,3,2,c3,4,f4,0.8192983269691467
128,3,2,c3,4,f5,0.02832517959177494
128,3,2,c3,4,f6,0.044864408671855927
128,3,2,c3,4,f7,0.02832517959177494
128,3,3,c1,1,f1,0.8598906993865967
128,3,3,c2,2,f2,0.027743278071284294
128,3,3,c2,2,f3,0.8732960224151611
128,3,3,c3,4,f4,0.8827119469642639
128,3,3,c3,4,f5,0.017716839909553528
128,3,3,c3,4,f6,0.034545909613370895
128,3,3,c3,4,f7,0.017716839909553528
128,3,4,c1,1,f1,0.9007678627967834
128,3,4,c2,2,f2,0.024777643382549286
128,3,4,c2,2,f3,0.8914197087287903
128,3,4,c3,4,f4,0.901526153087616
128,3,4,c3,4,f5,0.014560937881469727
128,3,4,c3,4,f6,0.031537964940071106
128,3,4,c3,4,f7,0.014560937881469727
128,3,5,c1,1,f1,0.9112476110458374
128,3,5,c2,2,f2,0.023133888840675354
128,3,5,c2,2,f3,0.9014820456504822
128,3,5,c3,4,f4,0.9347033500671387
128,3,5,c3,4,f5,0.009019145742058754
128,3,5,c3,4,f6,0.026085728779435158
128,3,5,c3,4,f7,0.009019145742058754
128,3,6,c1,1,f1,0.9179014563560486
128,3,6,c2,2,f2,0.02208642289042473
128,3,6,c2,2,f3,0.9079007506370544
128,3,6,c3,4,f4,0.9416353106498718
128,3,6,c3,4,f5,0.00785560067743063
128,3,6,c3,4,f6,0.024982282891869545
128,3,6,c3,4,f7,0.00785560067743063
128,3,7,c1,1,f1,0.9225065112113953
128,3,7,c2,2,f2,0.021359805017709732
128,3,7,c2,2,f3,0.9123566746711731
128,3,7,c3,4,f4,0.946427583694458
128,3,7,c3,4,f5,0.007050967775285244
128,3,7,c3,4,f6,0.024220818653702736
128,3,7,c3,4,f7,0.007050967775285244
128,3,8,c1,1,f1,0.9258848428726196
128,3,8,c2,2,f2,0.020825926214456558
128,3,8,c2,2,f3,0.9156323075294495
128,3,8,c3,4,f4,0.9499407410621643
128,3,8,c3,4,f5,0.006460985168814659
128,3,8,c3,4,f6,0.02366332896053791
128,3,8,c3,4,f7,0.006460985168814659
128,3,9,c1,1,f1,0.928469717502594
128,3,9,c2,2,f2,0.020416950806975365
128,3,9,c2,2,f3,0.9181426763534546
128,3,9,c3,4,f4,0.952627420425415
128,3,9,c3,4,f5,0.00600971095263958
128,3,9,c3,4,f6,0.02323739603161812
128,3,9,c3,4,f7,0.00600971095263958
128,3,10,c1,1,f1,0.9305115938186646
128,3,10,c2,2,f2,0.020093590021133423
128,3,10,c2,2,f3,0.9201279878616333
128,3,10,c3,4,f4,0.9547492265701294
128,3,10,c3,4,f5,0.0056532989256083965
128,3,10,c3,4,f6,0.02290130779147148
128,3,10,c3,4,f7,0.0056532989256083965
128,3,11,c1,1,f1,0.9321656227111816
128,3,11,c2,2,f2,0.019831480458378792
128,3,11,c2,2,f3,0.921737790107727
128,3,11,c3,4,f4,0.95646733045578
128,3,11,c3,4,f5,0.005364645272493362
128,3,11,c3,4,f6,0.02262931689620018
128,3,11,c3,4,f7,0.005364645272493362
128,3,12,c1,1,f1,0.93353271484375
128,3,12,c2,2,f2,0.019614703953266144
128,3,12,c2,2,f3,0.9230693578720093
128,3,12,c3,4,f4,0.9578872919082642
128,3,12,c3,4,f5,0.005126084666699171
128,3,12,c3,4,f6,0.022404663264751434
128,3,12,c3,4,f7,0.005126084666699171
128,4,1,c1,1,f1,0.5794579386711121
128,4,1,c2,2,f2,0.10074712336063385
128,4,1,c2,2,f3,0.5810658931732178
128,4,1,c3,4,f4,0.5794830322265625
128,4,1,c3,4,f5,0.07882271707057953
128,4,1,c3,4,f6,0.07883328944444656
128,4,1,c3,4,f7,0.07883328944444656
128,4,2,c1,1,f1,0.8171820640563965
128,4,2,c2,2,f2,0.034859247505664825
128,4,2,c2,2,f3,0.8300385475158691
128,4,2,c3,4,f4,0.753986120223999
128,4,2,c3,4,f5,0.050222039222717285
128,4,2,c3,4,f6,0.050233229994773865
128,4,2,c3,4,f7,0.050233229994773865
128,4,3,c1,1,f1,0.9036053419113159
128,4,3,c2,2,f2,0.027752302587032318
128,4,3,c2,2,f3,0.8732943534851074
128,4,3,c3,4,f4,0.851262092590332
128,4,3,c3,4,f5,0.034165121614933014
128,4,3,c3,4,f6,0.034176506102085114
128,4,3,c3,4,f7,0.034176506102085114
128,4,4,c1,1,f1,0.9238059520721436
128,4,4,c2,2,f2,0.024784084409475327
128,4,4,c2,2,f3,0.8914186358451843
128,4,4,c3,4,f4,0.8689401149749756
128,4,4,c3,4,f5,0.031297702342271805
128,4,4,c3,4,f6,0.03130918741226196
128,4,4,c3,4,f7,0.03130918741226196
128,4,5,c1,1,f1,0.9348543286323547
128,4,5,c2,2,f2,0.023138882592320442
128,4,5,c2,2,f3,0.9014812707901001
128,4,5,c3,4,f4,0.8787581920623779
128,4,5,c3,4,f5,0.029709257185459137
128,4,5,c3,4,f6,0.029720807448029518
128,4,5,c3,4,f7,0.029720807448029518
128,4,6,c1,1,f1,0.9418449997901917
128,4,6,c2,2,f2,0.02209050953388214
128,4,6,c2,2,f3,0.9079002141952515
128,4,6,c3,4,f4,0.8850220441818237
128,4,6,c3,4,f5,0.028697405010461807
128,4,6,c3,4,f6,0.02870899997651577
128,4,6,c3,4,f7,0.02870899997651577
128,4,7,c1,1,f1,0.946672797203064
128,4,7,c2,2,f2,0.01736515574157238
128,4,7,c2,2,f3,0.9363449215888977
128,4,7,c3,4,f4,0.8893707394599915
128,4,7,c3,4,f5,0.027995696291327477
128,4,7,c3,4,f6,0.02800731733441353
128,4,7,c3,4,f7,0.02800731733441353
128,4,8,c1,1,f1,0.9502092599868774
128,4,8,c2,2,f2,0.016804423183202744
128,4,8,c2,2,f3,0.9397789239883423
128,4,8,c3,4,f4,0.8925678730010986
128,4,8,c3,4,f5,0.02748020738363266
128,4,8,c3,4,f6,0.02749185636639595
128,4,8,c3,4,f7,0.02749185636639595
128,4,9,c1,1,f1,0.9529122114181519
128,4,9,c2,2,f2,0.016375338658690453
128,4,9,c2,2,f3,0.9424077868461609
128,4,9,c3,4,f4,0.918641209602356
128,4,9,c3,4,f5,0.02314811944961548
128,4,9,c3,4,f6,0.02315978892147541
128,4,9,c3,4,f7,0.02315978892147541
128,4,10,c1,1,f1,0.9550457000732422
128,4,10,c2,2,f2,0.016036352142691612
128,4,10,c2,2,f3,0.9444851875305176
128,4,10,c3,4,f4,0.9206668734550476
128,4,10,c3,4,f5,0.022821320220828056
128,4,10,c3,4,f6,0.022832993417978287
128,4,10,c3,4,f7,0.022832993417978287
128,4,11,c1,1,f1,0.9567728638648987
128,4,11,c2,2,f2,0.015761742368340492
128,4,11,c2,2,f3,0.9461686015129089
128,4,11,c3,4,f4,0.9223082661628723
128,4,11,c3,4,f5,0.0225566104054451
128,4,11,c3,4,f6,0.022568296641111374
128,4,11,c3,4,f7,0.022568296641111374
128,4,12,c1,1,f1,0.9581996202468872
128,4,12,c2,2,f2,0.015534746460616589
128,4,12,c2,2,f3,0.9475603699684143
128,4,12,c3,4,f4,0.9236652255058289
128,4,12,c3,4,f5,0.022337831556797028
128,4,12,c3,4,f6,0.02234952710568905
128,4,12,c3,4,f7,0.02234952710568905
356,1,1,c1,1,f1,0.5781374573707581
356,1,1,c2,2,f2,0.5934175848960876
356,1,1,c2,2,f3,0.07385586202144623
356,1,1,c3,4,f4,0.30149078369140625
356,1,1,c3,4,f5,0.06382881850004196
356,1,1,c3,4,f6,0.4325856566429138
356,1,1,c3,4,f7,0.06382881850004196
356,1,2,c1,1,f1,0.7203283309936523
356,1,2,c2,2,f2,0.7735543847084045
356,1,2,c2,2,f3,0.04423246532678604
356,1,2,c3,4,f4,0.3318468928337097
356,1,2,c3,4,f5,0.05156195908784866
356,1,2,c3,4,f6,0.4661111533641815
356,1,2,c3,4,f7,0.05156195908784866
356,1,3,c1,1,f1,0.771192729473114
356,1,3,c2,2,f2,0.8515640497207642
356,1,3,c2,2,f3,0.03134702518582344
356,1,3,c3,4,f4,0.35874801874160767
356,1,3,c3,4,f5,0.05512164160609245
356,1,3,c3,4,f6,0.4223175048828125
356,1,3,c3,4,f7,0.05512164160609245
356,1,4,c1,1,f1,0.7850041389465332
356,1,4,c2,2,f2,0.8686021566390991
356,1,4,c2,2,f3,0.028565365821123123
356,1,4,c3,4,f4,0.3831743896007538
356,1,4,c3,4,f5,0.061069589108228683
356,1,4,c3,4,f6,0.36861452460289
356,1,4,c3,4,f7,0.061069589108228683
356,1,5,c1,1,f1,0.792837381362915
356,1,5,c2,2,f2,0.8781201839447021
356,1,5,c2,2,f3,0.027014028280973434
356,1,5,c3,4,f4,0.4065401256084442
356,1,5,c3,4,f5,0.06792022287845612
356,1,5,c3,4,f6,0.31127527356147766
356,1,5,c3,4,f7,0.06792022287845612
356,1,6,c1,1,f1,0.7978917956352234
356,1,6,c2,2,f2,0.8842118978500366
356,1,6,c2,2,f3,0.026022180914878845
356,1,6,c3,4,f4,0.425490140914917
356,1,6,c3,4,f5,0.07131588459014893
356,1,6,c3,4,f6,0.2755372226238251
356,1,6,c3,4,f7,0.07131588459014893
356,1,7,c1,1,f1,0.8014254570007324
356,1,7,c2,2,f2,0.8884493708610535
356,1,7,c2,2,f3,0.02533271349966526
356,1,7,c3,4,f4,0.4479514956474304
356,1,7,c3,4,f5,0.07882359623908997
356,1,7,c3,4,f6,0.21566824615001678
356,1,7,c3,4,f7,0.07882359623908997
356,1,8,c1,1,f1,0.8040359020233154
356,1,8,c2,2,f2,0.8915690779685974
356,1,8,c2,2,f3,0.02482539974153042
356,1,8,c3,4,f4,0.4702169895172119
356,1,8,c3,4,f5,0.08649028837680817
356,1,8,c3,4,f6,0.15516650676727295
356,1,8,c3,4,f7,0.08649028837680817
356,1,9,c1,1,f1,0.8060436844825745
356,1,9,c2,2,f2,0.8939622640609741
356,1,9,c2,2,f3,0.024436380714178085
356,1,9,c3,4,f4,0.48161256313323975
356,1,9,c3,4,f5,0.09030824899673462
356,1,9,c3,4,f6,0.12475502490997314
356,1,9,c3,4,f7,0.09030824899673462
356,1,10,c1,1,f1,0.8076359629631042
356,1,10,c2,2,f2,0.895856499671936
356,1,10,c2,2,f3,0.02412855625152588
356,1,10,c3,4,f4,0.48216116428375244
356,1,10,c3,4,f5,0.09021397680044174
356,1,10,c3,4,f6,0.12473711371421814
356,1,10,c3,4,f7,0.09021397680044174
356,1,11,c1,1,f1,0.8089295029640198
356,1,11,c2,2,f2,0.8973932862281799
356,1,11,c2,2,f3,0.023878877982497215
356,1,11,c3,4,f4,0.4826086163520813
356,1,11,c3,4,f5,0.09013703465461731
356,1,11,c3,4,f6,0.12472249567508698
356,1,11,c3,4,f7,0.09013703465461731
356,1,12,c1,1,f1,0.8100013732910156
356,1,12,c2,2,f2,0.9231407642364502
356,1,12,c2,2,f3,0.019592812284827232
356,1,12,c3,4,f4,0.4829797148704529
356,1,12,c3,4,f5,0.0900731310248375
356,1,12,c3,4,f6,0.12471041083335876
356,1,12,c3,4,f7,0.0900731310248375
356,2,1,c1,1,f1,0.5772104263305664
356,2,1,c2,2,f2,0.12094509601593018
356,2,1,c2,2,f3,0.5637727379798889
356,2,1,c3,4,f4,0.16238091886043549
356,2,1,c3,4,f5,0.2534639239311218
356,2,1,c3,4,f6,0.3337964117527008
356,2,1,c3,4,f7,0.07590346783399582
356,2,2,c1,1,f1,0.7202108502388
356,2,2,c2,2,f2,0.12465927749872208
356,2,2,c2,2,f3,0.6626489758491516
356,2,2,c3,4,f4,0.07937618345022202
356,2,2,c3,4,f5,0.30655643343925476
356,2,2,c3,4,f6,0.35227376222610474
356,2,2,c3,4,f7,0.07937618345022202
356,2,3,c1,1,f1,0.7711706161499023
356,2,3,c2,2,f2,0.15322907269001007
356,2,3,c2,2,f3,0.6017682552337646
356,2,3,c3,4,f4,0.07169981300830841
356,2,3,c3,4,f5,0.3551708161830902
356,2,3,c3,4,f6,0.2921721041202545
356,2,3,c3,4,f7,0.07169981300830841
356,2,4,c1,1,f1,0.7849698066711426
356,2,4,c2,2,f2,0.1846475750207901
356,2,4,c2,2,f3,0.5209831595420837
356,2,4,c3,4,f4,0.08595108240842819
356,2,4,c3,4,f5,0.40626460313796997
356,2,4,c3,4,f6,0.16984525322914124
356,2,4,c3,4,f7,0.08595108240842819
356,2,5,c1,1,f1,0.7927960157394409
356,2,5,c2,2,f2,0.2170363813638687
356,2,5,c2,2,f3,0.4333532750606537
356,2,5,c3,4,f4,0.08944400399923325
356,2,5,c3,4,f5,0.41831496357917786
356,2,5,c3,4,f6,0.14034317433834076
356,2,5,c3,4,f7,0.08944400399923325
356,2,6,c1,1,f1,0.7978457808494568
356,2,6,c2,2,f2,0.24988755583763123
356,2,6,c2,2,f3,0.3424903154373169
356,2,6,c3,4,f4,0.09312090277671814
356,2,6,c3,4,f5,0.42995986342430115
356,2,6,c3,4,f6,0.11032240092754364
356,2,6,c3,4,f7,0.09312090277671814
356,2,7,c1,1,f1,0.8013764023780823
356,2,7,c2,2,f2,0.2789948880672455
356,2,7,c2,2,f3,0.2740955054759979
356,2,7,c3,4,f4,0.0929911658167839
356,2,7,c3,4,f5,0.43070468306541443
356,2,7,c3,4,f6,0.11023291945457458
356,2,7,c3,4,f7,0.0929911658167839
356,2,8,c1,1,f1,0.8039847016334534
356,2,8,c2,2,f2,0.31228259205818176
356,2,8,c2,2,f3,0.18036618828773499
356,2,8,c3,4,f4,0.0928942933678627
356,2,8,c3,4,f5,0.4312608540058136
356,2,8,c3,4,f6,0.11016572266817093
356,2,8,c3,4,f7,0.0928942933678627
356,2,9,c1,1,f1,0.8059905767440796
356,2,9,c2,2,f2,0.3344689607620239
356,2,9,c2,2,f3,0.11769279092550278
356,2,9,c3,4,f4,0.09281951189041138
356,2,9,c3,4,f5,0.4316905438899994
356,2,9,c3,4,f6,0.1101134791970253
356,2,9,c3,4,f7,0.09281951189041138
356,2,10,c1,1,f1,0.8075814843177795
356,2,10,c2,2,f2,0.33454370498657227
356,2,10,c2,2,f3,0.11768737435340881
356,2,10,c3,4,f4,0.09276027232408524
356,2,10,c3,4,f5,0.4320310652256012
356,2,10,c3,4,f6,0.11007174849510193
356,2,10,c3,4,f7,0.09276027232408524
356,2,11,c1,1,f1,0.8088739514350891
356,2,11,c2,2,f2,0.3346048891544342
356,2,11,c2,2,f3,0.11768285185098648
356,2,11,c3,4,f4,0.09271240234375
356,2,11,c3,4,f5,0.4323063790798187
356,2,11,c3,4,f6,0.11003771424293518
356,2,11,c3,4,f7,0.09271240234375
356,2,12,c1,1,f1,0.8099450469017029
356,2,12,c2,2,f2,0.3346558213233948
356,2,12,c2,2,f3,0.11767906695604324
356,2,12,c3,4,f4,0.09266973286867142
356,2,12,c3,4,f5,0.43255120515823364
356,2,12,c3,4,f6,0.11000865697860718
356,2,12,c3,4,f7,0.09266973286867142
356,3,1,c1,1,f1,0.581574022769928
356,3,1,c2,2,f2,0.35961562395095825
356,3,1,c2,2,f3,0.3630701005458832
356,3,1,c3,4,f4,0.435571551322937
356,3,1,c3,4,f5,0.31219419836997986
356,3,1,c3,4,f6,0.05157377943396568
356,3,1,c3,4,f7,0.05157377943396568
356,3,2,c1,1,f1,0.7596975564956665
356,3,2,c2,2,f2,0.3752538859844208
356,3,2,c2,2,f3,0.40099257230758667
356,3,2,c3,4,f4,0.5305640697479248
356,3,2,c3,4,f5,0.3154677748680115
356,3,2,c3,4,f6,0.03195072337985039
356,3,2,c3,4,f7,0.03195072337985039
356,3,3,c1,1,f1,0.7934984564781189
356,3,3,c2,2,f2,0.41399097442626953
356,3,3,c2,2,f3,0.3982331454753876
356,3,3,c3,4,f4,0.5373108983039856
356,3,3,c3,4,f5,0.3498391807079315
356,3,3,c3,4,f6,0.02373734675347805
356,3,3,c3,4,f7,0.02373734675347805
356,3,4,c1,1,f1,0.8082517385482788
356,3,4,c2,2,f2,0.8685327768325806
356,3,4,c2,2,f3,0.028591863811016083
356,3,4,c3,4,f4,0.5453485250473022
356,3,4,c3,4,f5,0.3532625734806061
356,3,4,c3,4,f6,0.021450337022542953
356,3,4,c3,4,f7,0.021450337022542953
356,3,5,c1,1,f1,0.8165717124938965
356,3,5,c2,2,f2,0.8780650496482849
356,3,5,c2,2,f3,0.027034834027290344
356,3,5,c3,4,f4,0.5500431656837463
356,3,5,c3,4,f5,0.3553376793861389
356,3,5,c3,4,f6,0.02009952813386917
356,3,5,c3,4,f7,0.02009952813386917
356,3,6,c1,1,f1,0.8219232559204102
356,3,6,c2,2,f2,0.8841661810874939
356,3,6,c2,2,f3,0.02603929676115513
356,3,6,c3,4,f4,0.5531236529350281
356,3,6,c3,4,f5,0.3567295968532562
356,3,6,c3,4,f6,0.019207142293453217
356,3,6,c3,4,f7,0.019207142293453217
356,3,7,c1,1,f1,0.8256573677062988
356,3,7,c2,2,f2,0.9123958945274353
356,3,7,c2,2,f3,0.021349456161260605
356,3,7,c3,4,f4,0.5553011894226074
356,3,7,c3,4,f5,0.35772794485092163
356,3,7,c3,4,f6,0.01857348345220089
356,3,7,c3,4,f7,0.01857348345220089
356,3,8,c1,1,f1,0.8284121751785278
356,3,8,c2,2,f2,0.9156742095947266
356,3,8,c2,2,f3,0.020814619958400726
356,3,8,c3,4,f4,0.5569221377372742
356,3,8,c3,4,f5,0.3584789037704468
356,3,8,c3,4,f6,0.01810021698474884
356,3,8,c3,4,f7,0.01810021698474884
356,3,9,c1,1,f1,0.8305286169052124
356,3,9,c2,2,f2,0.9181865453720093
356,3,9,c2,2,f3,0.020404910668730736
356,3,9,c3,4,f4,0.5581759214401245
356,3,9,c3,4,f5,0.3590642511844635
356,3,9,c3,4,f6,0.01773325353860855
356,3,9,c3,4,f7,0.01773325353860855
356,3,10,c1,1,f1,0.8322057127952576
356,3,10,c2,2,f2,0.920173704624176
356,3,10,c2,2,f3,0.020080968737602234
356,3,10,c3,4,f4,0.5591745972633362
356,3,10,c3,4,f5,0.3595334589481354
356,3,10,c3,4,f6,0.01744038611650467
356,3,10,c3,4,f7,0.01744038611650467
356,3,11,c1,1,f1,0.8335675597190857
356,3,11,c2,2,f2,0.9217846989631653
356,3,11,c2,2,f3,0.0198183786123991
356,3,11,c3,4,f4,0.5599889755249023
356,3,11,c3,4,f5,0.3599178194999695
356,3,11,c3,4,f6,0.017201218754053116
356,3,11,c3,4,f7,0.017201218754053116
356,3,12,c1,1,f1,0.8346953392028809
356,3,12,c2,2,f2,0.9231175780296326
356,3,12,c2,2,f3,0.019601209089159966
356,3,12,c3,4,f4,0.5606657266616821
356,3,12,c3,4,f5,0.3602384328842163
356,3,12,c3,4,f6,0.01700221747159958
356,3,12,c3,4,f7,0.01700221747159958
356,4,1,c1,1,f1,0.5811896324157715
356,4,1,c2,2,f2,0.17283089458942413
356,4,1,c2,2,f3,0.5440045595169067
356,4,1,c3,4,f4,0.5792421698570251
356,4,1,c3,4,f5,0.10813786089420319
356,4,1,c3,4,f6,0.06364107877016068
356,4,1,c3,4,f7,0.06364107877016068
356,4,2,c1,1,f1,0.7598406672477722
356,4,2,c2,2,f2,0.18906539678573608
356,4,2,c2,2,f3,0.6012364625930786
356,4,2,c3,4,f4,0.8370234370231628
356,4,2,c3,4,f5,0.04195613041520119
356,4,2,c3,4,f6,0.0253591351211071
356,4,2,c3,4,f7,0.0253591351211071
356,4,3,c1,1,f1,0.7935776114463806
356,4,3,c2,2,f2,0.22044235467910767
356,4,3,c2,2,f3,0.5353624820709229
356,4,3,c3,4,f4,0.8826490044593811
356,4,3,c3,4,f5,0.03461559861898422
356,4,3,c3,4,f6,0.017713725566864014
356,4,3,c3,4,f7,0.017713725566864014
356,4,4,c1,1,f1,0.8083041906356812
356,4,4,c2,2,f2,0.2532365024089813
356,4,4,c2,2,f3,0.4526102840900421
356,4,4,c3,4,f4,0.9014511108398438
356,4,4,c3,4,f5,0.03161439299583435
356,4,4,c3,4,f6,0.014559224247932434
356,4,4,c3,4,f7,0.014559224247932434
356,4,5,c1,1,f1,0.8166092038154602
356,4,5,c2,2,f2,0.2864648997783661
356,4,5,c2,2,f3,0.36389943957328796
356,4,5,c3,4,f4,0.9118268489837646
356,4,5,c3,4,f5,0.029965076595544815
356,4,5,c3,4,f6,0.012817321345210075
356,4,5,c3,4,f7,0.012817321345210075
356,4,6,c1,1,f1,0.8219510912895203
356,4,6,c2,2,f2,0.319897323846817
356,4,6,c2,2,f3,0.27232712507247925
356,4,6,c3,4,f4,0.9415464401245117
356,4,6,c3,4,f5,0.025065366178750992
356,4,6,c3,4,f6,0.007855595089495182
356,4,6,c3,4,f7,0.007855595089495182
356,4,7,c1,1,f1,0.8256785273551941
356,4,7,c2,2,f2,0.3494495451450348
356,4,7,c2,2,f3,0.2034195214509964
356,4,7,c3,4,f4,0.9463359713554382
356,4,7,c3,4,f5,0.02430548332631588
356,4,7,c3,4,f6,0.007051263470202684
356,4,7,c3,4,f7,0.007051263470202684
356,4,8,c1,1,f1,0.8284284472465515
356,4,8,c2,2,f2,0.38294318318367004
356,4,8,c2,2,f3,0.1096034124493599
356,4,8,c3,4,f4,0.9498472213745117
356,4,8,c3,4,f5,0.023749137297272682
356,4,8,c3,4,f6,0.006461497396230698
356,4,8,c3,4,f7,0.006461497396230698
356,4,9,c1,1,f1,0.8305409550666809
356,4,9,c2,2,f2,0.3832109868526459
356,4,9,c2,2,f3,0.10956772416830063
356,4,9,c3,4,f4,0.9525324702262878
356,4,9,c3,4,f5,0.023324092850089073
356,4,9,c3,4,f6,0.006010385695844889
356,4,9,c3,4,f7,0.006010385695844889
356,4,10,c1,1,f1,0.8322150111198425
356,4,10,c2,2,f2,0.3834253251552582
356,4,10,c2,2,f3,0.10953912138938904
356,4,10,c3,4,f4,0.9546530246734619
356,4,10,c3,4,f5,0.022988680750131607
356,4,10,c3,4,f6,0.0056541007943451405
356,4,10,c3,4,f7,0.0056541007943451405
356,4,11,c1,1,f1,0.8335744142532349
356,4,11,c2,2,f2,0.3836006224155426
356,4,11,c2,2,f3,0.10951567441225052
356,4,11,c3,4,f4,0.9563703536987305
356,4,11,c3,4,f5,0.022717246785759926
356,4,11,c3,4,f6,0.005365549586713314
356,4,11,c3,4,f7,0.005365549586713314
356,4,12,c1,1,f1,0.8347002863883972
356,4,12,c2,2,f2,0.38374632596969604
356,4,12,c2,2,f3,0.10949613898992538
356,4,12,c3,4,f4,0.9577893018722534
356,4,12,c3,4,f5,0.02249305322766304
356,4,12,c3,4,f6,0.0051270718686282635
356,4,12,c3,4,f7,0.0051270718686282635
