seed,fan_size,type,rt_memory,rt_category,prob_memory,prob_category,log_like_memory,log_like_category
5,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
5,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
5,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
5,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
5,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
5,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
5,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
5,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
5,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
5,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
5,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
5,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
5,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
5,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
5,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
5,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
5,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
5,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
5,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
5,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
5,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
5,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
5,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
5,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
5,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
5,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
5,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
5,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
5,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
5,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
5,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
5,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
5,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
5,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
5,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
5,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539171,0.026838552649875932,-5.785245618053183,-3.617915893449063
6,3,Target,-0.44141066922882327,-0.035956875779755176,0.30595940751587203,0.9646818937405791,-0.44141066922882327,-0.035956875779755176
6,3,Target,-0.44141066922882327,-0.035956875779755176,0.30595940751587203,0.9646818937405791,-0.44141066922882327,-0.035956875779755176
6,3,Target,-0.44141066922882327,-0.035956875779755176,0.30595940751587203,0.9646818937405791,-0.44141066922882327,-0.035956875779755176
6,2,Target,-0.4907089903752197,-0.02203940518600795,0.43718915613896275,0.9782016880722678,-0.4907089903752197,-0.02203940518600795
6,2,Target,-0.4907089903752197,-0.02203940518600795,0.4371891561389628,0.9782016880722678,-0.4907089903752197,-0.02203940518600795
6,1,Target,-0.31728152800382514,-0.02963707173043871,0.741622327660392,0.9707977995864876,-0.31728152800382514,-0.02963707173043871
6,3,Target,-0.4400594494259338,-0.02684888261204455,0.3082900055737871,0.9735083444473178,-0.4400594494259338,-0.02684888261204455
6,3,Target,-0.4400594494259338,-0.02684888261204455,0.3082900055737871,0.9735083444473178,-0.4400594494259338,-0.02684888261204455
6,3,Target,-0.4400594494259338,-0.02684888261204455,0.3082900055737871,0.9735083444473178,-0.4400594494259338,-0.02684888261204455
6,2,Target,-0.49412438137770537,-0.020305324923143086,0.4377898263675172,0.9798994399061951,-0.49412438137770537,-0.020305324923143086
6,2,Target,-0.49412438137770537,-0.020305324923143086,0.4377898263675172,0.9798994399061951,-0.49412438137770537,-0.020305324923143086
6,1,Target,-0.16698823269411311,-0.035698248128191924,0.8418324693303002,0.9649314194189921,-0.16698823269411311,-0.035698248128191924
6,3,Related Foil,-2.8046791586887165,-0.035956875779755176,0.019845312594150774,0.9646818937405791,-2.8046791586887165,-0.035956875779755176
6,3,Related Foil,-2.8046791586887165,-0.035956875779755176,0.019845312594150774,0.9646818937405791,-2.8046791586887165,-0.035956875779755176
6,3,Related Foil,-2.802520273255282,-0.035956875779755176,0.019839815607391703,0.9646818937405791,-2.802520273255282,-0.035956875779755176
6,2,Related Foil,-3.215612079648168,-0.02203940518600795,0.014782931149355511,0.9782016880722678,-3.215612079648168,-0.02203940518600795
6,2,Related Foil,-3.215612079648168,-0.02203940518600795,0.014782931149355511,0.9782016880722678,-3.215612079648168,-0.02203940518600795
6,1,Related Foil,-3.9096700723399787,-0.02963707173043871,0.01960978000170394,0.9707977995864876,-3.9096700723399787,-0.02963707173043871
6,3,Related Foil,-2.71206745114199,-0.02684888261204455,0.020948973463544112,0.9735083444473178,-2.71206745114199,-0.02684888261204455
6,3,Related Foil,-2.71206745114199,-0.02684888261204455,0.020948973463544112,0.9735083444473178,-2.71206745114199,-0.02684888261204455
6,3,Related Foil,-2.8731093514881567,-0.02684888261204455,0.01929781569415516,0.9735083444473178,-2.8731093514881567,-0.02684888261204455
6,2,Related Foil,-3.122764710578014,-0.020305324923143086,0.015753518517645646,0.9798994399061951,-3.122764710578014,-0.020305324923143086
6,2,Related Foil,-3.122764710578014,-0.020305324923143086,0.01575351851764565,0.9798994399061951,-3.122764710578014,-0.020305324923143086
6,1,Related Foil,-4.0323682127240845,-0.035698248128191924,0.012216680183176938,0.9649314194189921,-4.0323682127240845,-0.035698248128191924
6,3,Unrelated Foil,-4.634429604331203,-3.3433595213479914,0.06347106597387377,0.035318106259420855,-4.634429604331203,-3.3433595213479914
6,3,Unrelated Foil,-4.634429604331203,-3.3433595213479914,0.06347106597387377,0.035318106259420855,-4.634429604331203,-3.3433595213479914
6,3,Unrelated Foil,-5.026464909434719,-3.3433595213479914,0.07612862073241045,0.035318106259420855,-5.026464909434719,-3.3433595213479914
6,2,Unrelated Foil,-5.044622949377988,-3.825922746692979,0.07781106907604157,0.021798311927732603,-5.044622949377988,-3.825922746692979
6,2,Unrelated Foil,-5.044622949377988,-3.825922746692979,0.07781106907604157,0.021798311927732603,-5.044622949377988,-3.825922746692979
6,1,Unrelated Foil,-5.787750791662728,-3.5335112159199324,0.07763109278970441,0.029202200413512385,-5.787750791662728,-3.5335112159199324
6,3,Unrelated Foil,-4.631979694001663,-3.6309254803810362,0.08372370816083292,0.026491655552682184,-4.631979694001663,-3.6309254803810362
6,3,Unrelated Foil,-4.631979694001663,-3.6309254803810362,0.08372370816083292,0.026491655552682184,-4.631979694001663,-3.6309254803810362
6,3,Unrelated Foil,-4.617832403771093,-3.6309254803810362,0.0835255952368518,0.026491655552682184,-4.617832403771093,-3.6309254803810362
6,2,Unrelated Foil,-5.042241918067262,-3.907007598941911,0.08366990251154216,0.020100560093804908,-5.042241918067262,-3.907007598941911
6,2,Unrelated Foil,-5.042241918067262,-3.907007598941911,0.08366990251154216,0.020100560093804908,-5.042241918067262,-3.907007598941911
6,1,Unrelated Foil,-5.070694713157617,-3.350449689529722,0.17934908034626446,0.03506858058100798,-5.070694713157617,-3.350449689529722
7,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
7,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
7,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
7,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
7,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
7,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
7,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
7,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
7,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
7,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
7,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
7,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
7,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
7,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
7,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
7,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
7,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
7,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
7,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
7,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
7,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
7,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
7,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
7,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
7,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
7,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
7,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
7,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
7,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
7,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539171,0.026838552649875932,-5.785245618053183,-3.617915893449063
7,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
7,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
7,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
7,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
7,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
7,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539172,0.026838552649875932,-5.785245618053183,-3.617915893449063
8,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
8,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
8,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
8,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
8,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
8,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
8,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
8,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
8,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
8,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
8,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
8,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
8,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
8,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
8,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
8,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
8,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
8,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
8,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
8,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
8,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
8,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
8,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
8,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
8,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
8,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
8,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
8,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
8,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
8,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
8,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
8,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
8,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
8,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
8,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
8,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539171,0.026838552649875932,-5.785245618053183,-3.617915893449063
9,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
9,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
9,3,Target,-0.43799623104948254,-0.026903488303935526,0.3083059299299448,0.9734551868019758,-0.43799623104948254,-0.026903488303935526
9,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
9,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
9,1,Target,-0.31998016727332507,-0.027205283170913877,0.7398862688118241,0.9731614473501244,-0.31998016727332507,-0.027205283170913877
9,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
9,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
9,3,Target,-0.43799623104948254,-0.02690348830393564,0.3083059299299448,0.9734551868019757,-0.43799623104948254,-0.02690348830393564
9,2,Target,-0.492856063814995,-0.020451207255774408,0.4366865340826093,0.9797565003165913,-0.492856063814995,-0.020451207255774408
9,2,Target,-0.492856063814995,-0.020451207255774408,0.43668653408260927,0.9797565003165913,-0.492856063814995,-0.020451207255774408
9,1,Target,-0.31998016727332507,-0.02720528317091422,0.7398862688118241,0.9731614473501241,-0.31998016727332507,-0.02720528317091422
9,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.02037558092639246,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
9,3,Related Foil,-2.7494911652405825,-0.026903488303935526,0.020375580926392464,0.9734551868019758,-2.7494911652405825,-0.026903488303935526
9,3,Related Foil,-2.7474101051000854,-0.026903488303935526,0.02037017871253576,0.9734551868019758,-2.7474101051000854,-0.026903488303935526
9,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
9,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
9,1,Related Foil,-3.854321494259782,-0.027205283170913877,0.020413028612835636,0.9731614473501244,-3.854321494259782,-0.027205283170913877
9,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.020375580926392464,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
9,3,Related Foil,-2.7494911652405825,-0.02690348830393564,0.02037558092639246,0.9734551868019757,-2.7494911652405825,-0.02690348830393564
9,3,Related Foil,-2.7474101051000854,-0.02690348830393564,0.020370178712535762,0.9734551868019757,-2.7474101051000854,-0.02690348830393564
9,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.01540215840076942,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
9,2,Related Foil,-3.1601542913187792,-0.020451207255774408,0.015402158400769419,0.9797565003165913,-3.1601542913187792,-0.020451207255774408
9,1,Related Foil,-3.854321494259782,-0.02720528317091422,0.02041302861283564,0.9731614473501241,-3.854321494259782,-0.02720528317091422
9,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
9,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
9,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298187,0.026544813198024295,-4.617922899146098,-3.6289209101524915
9,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
9,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.0836839003838361,0.020243499683408606,-5.0431664060196875,-3.8999215402506366
9,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539174,0.026838552649875932,-5.785245618053183,-3.617915893449063
9,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
9,3,Unrelated Foil,-4.632069815601579,-3.6289209101524915,0.08372385185210128,0.026544813198024295,-4.632069815601579,-3.6289209101524915
9,3,Unrelated Foil,-4.617922899146098,-3.6289209101524915,0.08352574109298186,0.026544813198024295,-4.617922899146098,-3.6289209101524915
9,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
9,2,Unrelated Foil,-5.0431664060196875,-3.8999215402506366,0.08368390038383608,0.02024349968340861,-5.0431664060196875,-3.8999215402506366
9,1,Unrelated Foil,-5.785245618053183,-3.617915893449063,0.08434952952539171,0.026838552649875932,-5.785245618053183,-3.617915893449063
